name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
uppsala,2022-06-07,20.3,5.6,14.3,20.3,5.6,14.3,9,73,1.181,100,29.17,rain,0,0,21.4,17.6,114.9,1013.8,59.3,63.6,132.9,11.5,4,10,2022-06-07T03:32:55,2022-06-07T22:04:40,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02482099999,02490099999,02469099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-06-08,20.3,12.4,15.7,20.3,12.4,15.7,11.9,79.9,1.057,100,41.67,rain,0,0,35.6,24.6,186.7,1006.3,76.8,56.9,271.8,23.3,8,10,2022-06-08T03:31:56,2022-06-08T22:05:58,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-06-09,20.8,12.5,16.6,20.8,12.5,16.6,11.7,74.5,0,0,0,,0,0,28.7,18.1,236.5,1009.2,62.5,66.5,266.4,23.1,7,10,2022-06-09T03:31:02,2022-06-09T22:07:12,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02482099999,02490099999,02469099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-10,21.3,10.4,16.1,21.3,10.4,16.1,13.6,85.9,4.954,100,37.5,rain,0,0,21.6,14.2,197.4,1014.7,51.2,59,232.8,20,7,10,2022-06-10T03:30:12,2022-06-10T22:08:22,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-06-11,20.6,11.2,16.5,20.6,11.2,16.5,10.9,71.9,0,0,0,rain,0,0,39.3,31.6,230.4,1014.6,30.7,68.3,209,18,7,10,2022-06-11T03:29:28,2022-06-11T22:09:26,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-12,19.6,12.3,15.8,19.6,12.3,15.8,9.8,68.1,0.035,100,16.67,rain,0,0,39.3,24.9,236.3,1010.8,36.4,67.6,221.5,19.1,8,10,2022-06-12T03:28:49,2022-06-12T22:10:27,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-13,19.6,11.4,15.4,19.6,11.4,15.4,9.8,70.5,0.101,100,12.5,rain,0,0,32.4,21.4,239.6,1006.6,49.8,65.3,213.1,18.1,10,10,2022-06-13T03:28:15,2022-06-13T22:11:22,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-14,20.3,9.1,15.1,20.3,9.1,15.1,10.2,74.3,0.156,100,25,rain,0,0,32,21.2,357.1,1010.8,46.4,68.6,214,18.4,8,10,2022-06-14T03:27:46,2022-06-14T22:12:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-15,20.3,6.6,15.4,20.3,6.5,15.4,9.6,71.4,2.893,100,16.67,rain,0,0,25,14,354.5,1014.8,37.1,61.7,284.3,24.4,8,10,2022-06-15T03:27:22,2022-06-15T22:12:57,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-16,21.6,10.8,16.4,21.6,10.8,16.4,11.7,76.8,6.423,100,29.17,rain,0,0,18.1,10.6,332.8,1014.6,43.5,52.2,162.9,14.2,6,10,2022-06-16T03:27:04,2022-06-16T22:13:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-17,20.9,10.1,16.5,20.9,10.1,16.5,12.6,79.3,3.453,100,16.67,rain,0,0,25,17.6,181.2,1015.6,62.5,66.6,239.5,20.8,9,10,2022-06-17T03:26:51,2022-06-17T22:14:12,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-18,20.7,12.4,16.6,20.7,12.4,16.6,12.7,79.8,4.541,100,33.33,rain,0,0,39.4,24.8,235,1005.3,60.4,48.1,127.9,10.8,5,10,2022-06-18T03:26:43,2022-06-18T22:14:41,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-06-19,20.5,6.3,14.5,20.5,6.3,14.5,7,63.7,0,0,0,,0,0,35.3,17.7,299.4,1005.7,18.7,68.8,276.8,23.8,8,10,2022-06-19T03:26:41,2022-06-19T22:15:06,0.67,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-20,19.3,9.7,14.6,19.3,8.8,14.5,10,76.6,0.105,100,12.5,rain,0,0,28.4,17.6,21.7,1009,52.6,62,184.4,15.8,6,10,2022-06-20T03:26:44,2022-06-20T22:15:24,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,ESOW,ESCM,02456099999,02443099999,02458099999,E4931,ESSA,02481099999,ESSB"
uppsala,2022-06-21,22.9,5.6,16.4,22.9,5.6,16.4,9.4,67.3,0,0,0,,0,0,28.6,17.6,206.9,1007,11.2,62.5,283.5,24.5,8,10,2022-06-21T03:26:52,2022-06-21T22:15:38,0.77,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-22,20.3,13.4,17.1,20.3,13.4,17.1,13.3,79.3,1.946,100,29.17,rain,0,0,21.1,13.9,194,1007.7,79,61.4,157.3,13.5,9,10,2022-06-22T03:27:06,2022-06-22T22:15:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-06-23,24.7,13.9,19,24.7,13.9,19,13.7,72.8,0,0,0,,0,0,32.2,21.2,224.2,1010,2.7,68.8,266.8,23.1,8,10,2022-06-23T03:27:26,2022-06-23T22:15:48,0.87,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-24,26.6,14.1,20.8,26.6,14.1,20.8,13.9,67,0,0,0,,0,0,28.5,17.6,202,1013.6,0.2,68.2,307.3,26.5,8,10,2022-06-24T03:27:50,2022-06-24T22:15:45,0.91,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-25,27.7,14.6,22,27.7,14.6,22.1,14.3,64,0,0,0,,0,0,32.4,21.3,176.6,1016.1,1.7,66.9,308.9,26.6,8,10,2022-06-25T03:28:20,2022-06-25T22:15:36,0.95,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-26,28.7,11.5,22.9,29.1,11.5,23,15,63.8,0,0,0,,0,0,28.6,17.7,179,1018.7,2.2,67.6,297.2,25.5,8,10,2022-06-26T03:28:56,2022-06-26T22:15:22,0.97,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-27,29.7,16.9,24.4,30.1,16.9,24.6,16.9,65.5,0,0,0,,0,0,39,21.2,159.9,1018.6,6,65.4,293.7,25.4,7,10,2022-06-27T03:29:36,2022-06-27T22:15:03,0.99,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-28,30.3,15.7,24.3,30.7,15.7,24.7,17.5,67.9,0.256,100,16.67,rain,0,0,35.8,24.9,153.7,1016.2,25.9,63.1,235,20.3,7,10,2022-06-28T03:30:21,2022-06-28T22:14:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-29,22.1,16.5,19.2,22.1,16.5,19.2,17.6,91.1,1.255,100,20.83,rain,0,0,17.9,10.7,320.2,1017.9,74.9,64.5,120.9,10.4,6,10,2022-06-29T03:31:11,2022-06-29T22:14:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-06-30,27.6,18.1,22.4,28.9,18.1,22.6,19.2,83.5,0.049,100,16.67,rain,0,0,35.5,21.3,111,1017.2,54.1,40.3,233.1,20,9,30,2022-06-30T03:32:07,2022-06-30T22:13:33,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-01,24.2,18.4,21.1,24.2,18.4,21.1,19.8,92.7,11.655,100,29.17,rain,0,0,28.5,21.1,135,1014.6,54,31.8,124.8,10.8,7,10,2022-07-01T03:33:07,2022-07-01T22:12:53,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-02,22.5,15.9,19.5,22.5,15.9,19.5,15.7,80.7,0.107,100,8.33,rain,0,0,39.3,24.9,213.9,1014.2,41.2,46.4,197.6,17.1,7,10,2022-07-02T03:34:11,2022-07-02T22:12:07,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-03,22.6,10.6,18.3,22.6,10.6,18.3,11.8,67.5,0.002,100,4.17,rain,0,0,32.3,21.2,225.4,1018.2,27.8,68.8,228,19.8,8,10,2022-07-03T03:35:20,2022-07-03T22:11:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-04,20.3,13.1,17.1,20.3,13.1,17.1,14.4,84.5,4.279,100,45.83,rain,0,0,28.6,21.1,169.9,1012.6,49.2,66.7,125.8,11,5,10,2022-07-04T03:36:34,2022-07-04T22:10:22,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-05,18.5,13.2,15.8,18.5,13.2,15.8,11.9,78.7,0.976,100,20.83,rain,0,0,39.2,24.7,229.7,1010.1,57.9,64.8,185.2,15.9,8,10,2022-07-05T03:37:51,2022-07-05T22:09:22,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02460099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-06,20.2,11.9,15.8,20.2,11.9,15.8,11.7,77.1,4.846,100,29.17,rain,0,0,25.2,14.2,221.8,1009.7,49.7,68.8,271.9,23.5,8,10,2022-07-06T03:39:13,2022-07-06T22:08:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-07,19.6,12.4,15.1,19.6,12.4,15.1,10.8,76.7,2.048,100,41.67,rain,0,0,21.5,14.2,241.5,1010.3,38.9,64.4,88.2,7.6,3,10,2022-07-07T03:40:39,2022-07-07T22:07:08,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-08,20.8,9,15.7,20.8,9,15.7,11.9,80.5,0.007,100,8.33,rain,0,0,24.6,17.5,72.9,1016.1,38.5,61,175.9,15.1,7,10,2022-07-08T03:42:09,2022-07-08T22:05:54,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-09,20.5,11.8,16.5,20.5,11.8,16.5,10.6,71.4,0.144,100,12.5,rain,0,0,36,21.3,275.6,1009.4,45.4,68.9,259,22.6,9,10,2022-07-09T03:43:42,2022-07-09T22:04:36,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-10,17.5,10,13.7,17.5,10,13.7,10,78.7,0.146,100,25,rain,0,0,21.8,17.7,330.2,1011.6,63.4,69,195.7,16.9,9,10,2022-07-10T03:45:19,2022-07-10T22:03:14,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-11,21.3,9,15.9,21.3,7.4,15.7,11.7,78.1,0.124,100,16.67,rain,0,0,25.2,21,358.4,1017,29.4,67.9,222.3,19.2,9,10,2022-07-11T03:46:59,2022-07-11T22:01:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-12,25.8,7.3,18.3,25.8,7.3,18.3,9.9,63.3,0,0,0,,0,0,25,14.2,7,1017.2,0.1,68.5,307.9,26.7,8,10,2022-07-12T03:48:42,2022-07-12T22:00:17,0.49,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-13,24.3,12.4,19.3,24.3,12.4,19.3,12.9,66.7,0.677,100,12.5,rain,0,0,39.2,28.1,237.5,1007,33.3,67,254.3,22,8,10,2022-07-13T03:50:28,2022-07-13T21:58:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-07-14,19.8,11.2,15.1,19.8,11.2,15.1,9.7,72.3,1.244,100,29.17,rain,0,0,42.3,27.9,275.1,1003.6,41.8,68.9,180.5,15.6,8,10,2022-07-14T03:52:18,2022-07-14T21:57:05,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-15,14.8,10.3,12.5,14.8,10.3,12.5,7.5,72.2,1.369,100,37.5,rain,0,0,42.8,29.2,301.3,1005.5,73.2,64.7,278.3,24,9,10,2022-07-15T03:54:10,2022-07-15T21:55:24,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02460099999,ESCM,02456099999,02443099999,02484099999,02458099999,E4931,ESSA,02481099999"
uppsala,2022-07-16,14.7,8.1,12.6,14.7,7,12.5,6.8,68.3,0.004,100,8.33,rain,0,0,37.4,24.7,302.5,1009.4,72.4,69.8,193.6,16.5,10,10,2022-07-16T03:56:04,2022-07-16T21:53:39,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-17,20.5,9.3,15.2,20.5,7.8,15,6.9,59.6,0.004,100,4.17,rain,0,0,39.1,24.6,306.6,1015.9,40.1,69.6,272.9,23.8,7,10,2022-07-17T03:58:01,2022-07-17T21:51:50,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-18,21.1,10,17.3,21.1,10,17.3,12,71.2,0.201,100,8.33,rain,0,0,25.2,20.9,236.6,1014.8,55.3,69,160.1,13.9,5,10,2022-07-18T04:00:01,2022-07-18T21:49:59,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-07-19,22.2,10.7,17.6,22.2,10.7,17.6,11.8,71.1,0,0,0,,0,0,28.5,17.6,27.2,1016.6,24.7,58.4,244.8,21.1,9,10,2022-07-19T04:02:02,2022-07-19T21:48:04,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-20,29.2,12.1,21.4,29.4,12.1,21.5,13.9,64.4,0,0,0,,0,0,31.9,17.8,196.6,1018.8,11.1,66.4,259.4,22.3,7,10,2022-07-20T04:04:06,2022-07-20T21:46:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-07-21,32.9,12.9,24.6,33.2,12.9,24.7,15.6,61.8,0,0,0,,0,0,28.5,17.7,184.5,1013.2,4.4,66.5,267.6,23.3,7,10,2022-07-21T04:06:11,2022-07-21T21:44:05,0.8,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-07-22,20.9,13.6,16.8,20.9,13.6,16.8,13.9,83.2,0.33,100,33.33,rain,0,0,35.8,24.7,21.1,1013,71.8,66.7,199.2,17.3,9,10,2022-07-22T04:08:19,2022-07-22T21:42:02,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-07-23,17.6,12.8,14.7,17.6,12.8,14.7,12.8,88.8,1.294,100,29.17,rain,0,0,28.6,17.6,354.2,1012.4,95.1,47.3,63.2,5.6,2,10,2022-07-23T04:10:28,2022-07-23T21:39:55,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-24,24.1,11.9,18.3,24.1,11.9,18.3,12.1,70.5,0,0,0,,0,0,28.6,17.7,258.5,1012.7,40.5,68.9,222.1,19.1,8,10,2022-07-24T04:12:38,2022-07-24T21:37:46,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-25,21.8,14.2,18.7,21.8,14.2,18.7,15.2,80.6,0.345,100,29.17,rain,0,0,32.1,21.2,198.4,1007.9,81.9,68.1,133,11.6,5,10,2022-07-25T04:14:50,2022-07-25T21:35:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-07-26,21.3,15.6,18.1,21.3,15.6,18.1,14.8,81.8,10.174,100,66.67,rain,0,0,42.8,31.6,219.9,999.8,60.9,53.3,133.9,11.6,7,10,2022-07-26T04:17:03,2022-07-26T21:33:21,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-27,17.6,10.5,15.8,17.6,10.5,15.8,11.1,74.1,0.388,100,12.5,rain,0,0,25.2,17.7,306.5,1006.4,88.7,69,90.3,7.9,3,10,2022-07-27T04:19:18,2022-07-27T21:31:05,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-28,19.3,8.4,13.6,19.3,6.6,13.1,7.4,69,0,0,0,,0,0,25.3,17.7,344.3,1017.7,13.9,69,249,21.5,8,10,2022-07-28T04:21:33,2022-07-28T21:28:46,1,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-29,22.8,4.7,15,22.8,4.7,15,8.3,68.6,0,0,0,,0,0,21.1,14,86.2,1022.2,23.4,68.9,222,19.1,9,10,2022-07-29T04:23:50,2022-07-29T21:26:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-30,24.8,12.3,18.7,24.8,12.3,18.7,11.3,64.9,0,0,0,,0,0,25.9,14.1,179,1018.9,60.7,69.9,201.6,17.6,7,10,2022-07-30T04:26:08,2022-07-30T21:24:03,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-07-31,25.3,12.7,19.4,25.3,12.7,19.4,10.5,57.9,0,0,0,,0,0,35.6,21.1,219.7,1015.1,57.5,69.6,263,22.9,7,10,2022-07-31T04:28:26,2022-07-31T21:21:38,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-01,22.3,15.2,19,22.3,15.2,19,11.9,64.5,0.015,100,20.83,rain,0,0,32,24.6,186.5,1011.1,61.9,67,233.6,20.2,7,10,2022-08-01T04:30:45,2022-08-01T21:19:12,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-02,22.3,10.7,16.9,22.3,10.7,16.9,10,67.2,0.003,100,8.33,rain,0,0,28.3,17.7,243.8,1012.7,30.6,66,172.4,14.9,6,10,2022-08-02T04:33:05,2022-08-02T21:16:44,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-03,23.8,14.4,18.8,23.8,14.4,18.8,14.5,76.3,1.248,100,41.67,rain,0,0,39.1,28.1,195.5,1011.5,87.5,66,209.9,18.1,7,10,2022-08-03T04:35:26,2022-08-03T21:14:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-04,26.3,18.5,21.8,26.3,18.5,21.8,15.1,67.8,0.907,100,25,rain,0,0,39.4,24.7,224.7,1012.5,21.7,66.7,229,19.8,8,10,2022-08-04T04:37:47,2022-08-04T21:11:41,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-05,22.3,16.6,18.8,22.3,16.6,18.8,17.8,94.2,23.464,100,66.67,rain,0,0,17.6,13.9,199.7,1010.4,55.9,42.8,100.5,8.6,6,10,2022-08-05T04:40:08,2022-08-05T21:09:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-06,18.1,11.1,14.6,18.1,11.1,14.6,10.8,80.1,1.177,100,33.33,rain,0,0,53.4,38.6,255.3,1011.2,32.4,67.4,226.8,19.5,8,10,2022-08-06T04:42:30,2022-08-06T21:06:33,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-07,20,7.3,14.4,20,7.3,14.4,10.1,77.5,0.585,100,12.5,rain,0,0,24.9,14.1,237.2,1018.3,30.9,68,174.6,15.3,6,10,2022-08-07T04:44:52,2022-08-07T21:03:56,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-08,22.3,9.6,16.6,22.3,9.6,16.6,9.6,67.1,0,0,0,,0,0,18,10.7,265.2,1022,12.7,63.6,285.3,24.7,8,10,2022-08-08T04:47:15,2022-08-08T21:01:19,0.41,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-09,24,7.1,16.8,24,7.1,16.8,10.8,71.3,0,0,0,,0,0,24.9,21.1,236.2,1026.6,12.6,68.1,197.6,16.9,7,10,2022-08-09T04:49:38,2022-08-09T20:58:39,0.45,Clear,Clear conditions throughout the day.,clear-day,"02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-10,24,14.1,19,24,14.1,19,13.7,72.6,0,0,0,,0,0,40.7,24.1,231.3,1023.6,31.2,57.3,181.1,15.6,5,10,2022-08-10T04:52:01,2022-08-10T20:55:59,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,ESOW,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,ESSA,02481099999,ESSB"
uppsala,2022-08-11,27.3,16.3,21.5,27.3,16.3,21.5,14.3,65.5,0,0,0,,0,0,42.3,21.1,238.4,1019.7,0.5,68.2,238.1,20.7,7,10,2022-08-11T04:54:24,2022-08-11T20:53:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-12,25.5,14.1,19.7,25.5,14.1,19.7,14,70.8,0,0,0,,0,0,25.1,21.2,82.6,1021.8,0.1,66.5,244.5,21.1,6,10,2022-08-12T04:56:47,2022-08-12T20:50:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-13,28.3,11.8,20.5,28.7,11.8,20.6,15,73.9,0,0,0,,0,0,28.5,21.1,170.9,1021,8.1,57.7,237.5,20.5,6,10,2022-08-13T04:59:10,2022-08-13T20:47:49,0.52,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-08-14,28.6,11.4,21.2,28.3,11.4,21.1,13.1,63.6,0,0,0,,0,0,25,14.2,176.5,1017.8,0.1,68.8,235.4,20.5,7,10,2022-08-14T05:01:34,2022-08-14T20:45:04,0.54,Clear,Clear conditions throughout the day.,clear-day,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-08-15,28.1,10.8,20.5,28.6,10.8,20.5,16,78,0.04,100,8.33,rain,0,0,28.4,17.7,130.4,1014.4,15.5,56.3,138.1,12.2,5,10,2022-08-15T05:03:57,2022-08-15T20:42:18,0.58,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2022-08-16,29.5,16.2,23.4,30.1,16.2,23.7,18.2,75.4,0.003,100,8.33,rain,0,0,42.7,31.6,145.4,1010.9,15.4,41.2,180.1,15.4,6,30,2022-08-16T05:06:21,2022-08-16T20:39:30,0.62,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02460099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-17,26.5,16.6,21.8,26.5,16.6,21.8,18.3,82.3,3.832,100,4.17,rain,0,0,32.1,17.7,201.2,1010.6,40.8,40.1,194.3,16.8,7,10,2022-08-17T05:08:44,2022-08-17T20:36:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-18,24.8,12.9,18.5,24.8,12.9,18.5,16.3,88.2,0.261,100,25,rain,0,0,28.6,21.1,49.2,1015.8,50.4,42.9,162.5,14,7,10,2022-08-18T05:11:07,2022-08-18T20:33:53,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2022-08-19,29.8,17.1,22.6,30.9,17.1,22.8,18.5,80.6,0,0,0,rain,0,0,24.9,17.5,137.9,1014.1,41,32.3,200.5,17.3,6,10,2022-08-19T05:13:30,2022-08-19T20:31:02,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02456099999,02443099999,02458099999,E4931,02481099999,F4490"
